5.172158933523317570e-01
-2.412503781748129017e-01
9.255430881386030872e-01
1.919001878508654751e-02
6.764838692557393340e-01
-2.322273344186275512e+00
-6.155950803392575832e-01
-1.313061419078136671e+00
-1.788731964112731665e-01
-6.295942065844717384e-01
2.378350274405223799e-02
-7.373820590251370932e-01
-4.718070026119458027e-01
-3.199984660180463791e-01
7.561168392037003194e-01
-1.382207885235630540e+00
-1.463702685596331099e+00
-4.003956102991106936e-01
-8.273448654738242702e-02
-6.455648556362162394e-01
-3.052671089228051193e-01
1.344925520362169724e+00
4.355284327577686465e-01
-6.804668609302665372e-01
2.240613498249560687e-01
3.587365198001098432e-01
